id,price,amount,type
1357061944605975,13.28663,0.1,bid
1357061944645598,13.28663,0.1,bid
1357061944689994,13.28964,0.1,bid
1357061944732345,13.3211,0.1,bid
1357061944777897,13.3211,0.1,bid
1357061944831606,13.33,1.7456391,bid
1357061966703126,13.29712,0.01,ask
1357061998419252,13.29712,0.09,ask
1357061998471203,13.29712,0.1,ask
1357061998518724,13.29712,0.1,ask
1357062063653283,13.26774,0.01,bid
1357062244440017,13.26772,0.74994046,ask
1357062649791767,13.31997,1.4347252,bid
1357062745110969,13.30996,26.32889204,bid
1357062806702813,13.29996,0.89186596,bid
1357062808030724,13.29996,34.83851414,bid
1357062865055976,13.31997,34.83851414,bid
1357062967043585,13.31997,14.3579277,bid
1357063081265332,13.31997,2.8715815,bid
1357063163841837,13.27001,0.01,ask
1357063182400361,13.31997,11.06694927,bid
1357063182452611,13.31998,0.01570343,bid
1357063219459351,13.32105,0.1,bid
1357063219509075,13.32105,0.1,bid
1357063219543328,13.32105,0.1,bid
1357063245180832,13.32105,2.68291612,ask
1357063249660142,13.32105,1.52167523,ask
1357063289928502,13.32105,1.87984,ask
1357063303698286,13.32105,0.14953719,ask
1357063308316516,13.32105,0.98497011,ask
1357063358515393,13.32105,0.02668604,ask
1357063370637103,13.32105,26.49156485,ask
1357063370683823,13.31998,7.6663473,ask
1357063370738555,13.29707,0.1,ask
1357063370790128,13.29707,0.1,ask
1357063370835965,13.29707,0.1,ask
1357063370884242,13.26771,0.1,ask
1357063370922918,13.26771,0.1,ask
1357063370979074,13.26572,0.1,ask
1357063371021108,13.26271,0.1,ask
1357063371078429,13.26045,5.0,ask
1357063371118836,13.25606,0.1,ask
1357063371153764,13.2507,4.03648346,ask
1357063371194275,13.2463,0.1,ask
1357063371245537,13.23762,0.01,ask
1357063371289957,13.23675,0.01,ask
1357063371336499,13.23669,0.01,ask
1357063371380918,13.23658,0.1,ask
1357063371422720,13.23588,0.01,ask
1357063371480947,13.23588,0.01,ask
1357063371523916,13.23587,0.01,ask
1357063371575630,13.23587,0.01,ask
1357063371617142,13.23351,0.01,ask
1357063371658630,13.23351,0.01,ask
1357063371697655,13.2335,0.01,ask
1357063371757852,13.2335,0.01,ask
1357063371802489,13.23335,0.01,ask
1357063371861384,13.23335,0.01,ask
1357063371906784,13.23334,0.01,ask
1357063371963514,13.23334,0.01,ask
1357063372003918,13.23208,0.01,ask
1357063372048856,13.23208,0.01,ask
1357063372099944,13.23181,0.01,ask
1357063372160584,13.23181,0.01,ask
1357063372202403,13.23149,0.01,ask
1357063372244371,13.23149,0.01,ask
1357063372289181,13.2311,0.01,ask
1357063372338869,13.2311,0.01,ask
1357063372377556,13.23097,0.01,ask
1357063372419158,13.23088,0.01,ask
1357063372459799,13.23069,0.01,ask
1357063372501754,13.22872,0.01,ask
1357063372566958,13.22871,0.01,ask
1357063372618370,13.22869,0.01,ask
1357063372659837,13.22868,0.01,ask
1357063372710438,13.22755,0.01,ask
1357063372760110,13.22754,0.01,ask
1357063372810579,13.22753,0.01,ask
1357063372852301,13.22713,0.01,ask
1357063372894801,13.22712,0.01,ask
1357063372934934,13.22685,0.01,ask
1357063372978937,13.22685,0.01,ask
1357063373030121,13.22684,0.1,ask
1357063373072234,13.22684,0.01,ask
1357063373117631,13.22684,0.01,ask
1357063373169154,13.22623,0.01,ask
1357063373229927,13.22623,0.01,ask
1357063373270492,13.22622,0.01,ask
1357063373310797,13.22622,0.01,ask
1357063373349802,13.22557,0.01,ask
1357063373400093,13.22557,0.01,ask
1357063373449406,13.22556,0.01,ask
1357063373494909,13.22429,0.01,ask
1357063373538168,13.22429,0.01,ask
1357063373586035,13.22428,0.01,ask
1357063373630945,13.22405,0.01,ask
1357063373670724,13.22405,0.01,ask
1357063373705038,13.22404,0.01,ask
1357063373739662,13.22386,0.01,ask
1357063373778983,13.22385,0.01,ask
1357063373821833,13.22371,0.01,ask
1357063373858804,13.2237,0.01,ask
1357063373907795,13.22329,0.01,ask
1357063374109313,13.22201,3.48934067,ask
1357063384370104,13.26041,0.1,bid
1357063384411257,13.27014,0.07369853,bid
1357063386079394,13.23207,0.01,ask
1357063386128668,13.2318,0.01,ask
1357063386462744,13.22203,7.56317647,ask
1357063387085167,13.23654,0.01,ask
1357063398349225,13.23655,6.40756978,ask
1357063398392190,13.23654,0.09,ask
1357063398434544,13.23654,0.1,ask
1357063398496663,13.23209,0.49895,ask
1357063398549210,13.22101,0.12588117,ask
1357063398613896,13.2171,0.1,ask
1357063398661855,13.2171,0.1,ask
1357063398703011,13.20734,0.1,ask
1357063398749607,13.20452,0.12588117,ask
1357063398795793,13.2,2.46828338,ask
1357063431224596,13.23111,0.1,bid
1357063431278268,13.24089,0.1,bid
1357063431321442,13.24089,0.1,bid
1357063431361031,13.25065,0.1,bid
1357063431405394,13.26037,0.1,bid
1357063431450135,13.26037,0.1,bid
1357063431520950,13.27014,0.02630147,bid
1357063431558630,13.27992,0.1,bid
1357063432974845,13.28658,0.1,bid
1357063433025700,13.2896,0.1,bid
1357063433066194,13.29159,0.1,bid
1357063433107613,13.29159,0.1,bid
1357063433153420,13.31,1.0,bid
1357063433317786,13.321,0.1,bid
1357063433357368,13.321,0.1,bid
1357063433396501,13.321,0.1,bid
1357063433492110,13.34101,0.1,bid
1357063434100895,13.35093,0.1,bid
1357063434249576,13.35855,0.1,bid
1357063434301405,13.35944,8.47288153,bid
1357063439413579,13.34101,3.04151247,ask
1357063439464470,13.341,10.79678797,ask
1357063464095909,13.35595,8.0,bid
1357063515322644,13.34924,0.03,bid
1357063697669700,13.3462,0.09829217,bid
1357063730826081,13.32691,9.078164,ask
1357063731075601,13.3269,0.1,ask
1357063731134043,13.317,0.1,ask
1357063732856121,13.29703,0.01,ask
1357063747361246,13.3,0.04914609,bid
1357063747814458,13.29703,0.01,ask
1357063758891551,13.29703,0.22108424,ask
1357063815315472,13.3,2.5163,bid
1357063819057127,13.29703,0.01,ask
1357063847748959,13.29703,28.77813509,ask
1357063848230807,13.29702,0.1,ask
1357063849026846,13.29702,0.1,ask
1357063849623268,13.29702,0.1,ask
1357063849992324,13.26767,0.1,ask
1357063850052016,13.26767,0.1,ask
1357063852762413,13.26568,0.1,ask
1357063853791850,13.26266,0.1,ask
1357063853996668,13.25602,0.1,ask
1357063854250730,13.24625,0.1,ask
1357063854308514,13.2365,0.1,ask
1357063854355386,13.2365,0.1,ask
1357063854447647,13.22,0.5325,ask
1357063854512200,13.22,12.0,ask
1357063854549926,13.21706,0.1,ask
1357063854590501,13.21706,0.1,ask
1357063854653703,13.21158,8.5308661,ask
1357063854729669,13.20729,0.1,ask
1357063854852432,13.2,5.33471662,ask
1357063854900821,13.2,5.0,ask
1357063854995243,13.19999,0.01,ask
1357063855130599,13.19997,0.01,ask
1357063856276316,13.19931,0.01,ask
1357063856320613,13.19899,0.01,ask
1357063856366798,13.19897,0.01,ask
1357063857175212,13.19888,0.01,ask
1357063857229707,13.19815,0.01,ask
1357063857285455,13.19769,0.01,ask
1357063857651990,13.19766,0.1,ask
1357063857686036,13.19725,0.01,ask
1357063857728255,13.19716,0.01,ask
1357063858873730,13.18993,0.40467115,ask
1357063859099724,13.18792,0.1,ask
1357063859163704,13.1849,10.5,ask
1357063859239888,13.18,1.0,ask
1357063859475196,13.17818,0.1,ask
1357063859523034,13.17518,0.42084918,ask
1357063859745862,13.17331,0.1,ask
1357063860339875,13.17324,4.09700961,ask
1357063860817909,13.173,0.2199,ask
1357063862223540,13.17284,6.28135225,ask
1357063944458255,13.19702,0.1,bid
1357063944499034,13.2019,0.1,bid
1357063944538400,13.21166,0.1,bid
1357063944598067,13.22142,0.1,bid
1357063944638622,13.24085,0.1,bid
1357063944677863,13.24085,0.1,bid
1357063944715625,13.26033,0.1,bid
1357063944758320,13.26033,0.1,bid
1357063944799507,13.26033,0.1,bid
1357063944844199,13.27009,0.1,bid
1357063944887706,13.28653,0.1,bid
1357063944922515,13.28653,0.1,bid
1357063944961166,13.28956,0.1,bid
1357063944996555,13.29155,0.1,bid
1357063945649167,13.299,50.58426197,bid
1357063947911202,13.26564,0.01,ask
1357063979871578,13.26764,8.21454656,ask
1357064044260217,13.3,0.04914609,bid
1357064046978591,13.26764,13.021,ask
1357064187654521,13.29999,1.0,bid
1357064194092695,13.29999,59.43763844,bid
1357064194166455,13.3,32.16886156,bid
1357064227113193,13.3,22.5564,bid
1357064294823205,13.3,0.99176315,bid
1357064681589772,13.299,0.02948765,bid
1357064684237964,13.299,0.02948765,bid
1357064706257335,13.299,8.7060889,bid
1357064726864747,13.28001,0.7414078,ask
1357064729380079,13.28001,11.58484518,ask
1357064729438099,13.28,9.61515482,ask
1357064745000492,13.29899,0.02948765,bid
1357064793716948,13.28,1.68484518,ask
1357064793757819,13.28,1.83,ask
1357064816881751,13.26764,8.04530808,ask
1357064816939785,13.26763,0.1,ask
1357064816977136,13.26564,0.09,ask
1357064817012376,13.26261,0.1,ask
1357064817047342,13.26261,0.1,ask
1357064817081534,13.2462,0.1,ask
1357064817122375,13.23646,0.1,ask
1357064817168137,13.23646,0.1,ask
1357064817205320,13.23646,0.1,ask
1357064817294553,13.23645,0.01,ask
1357064817339895,13.23586,0.01,ask
1357064817385190,13.23586,0.01,ask
1357064817433061,13.23349,0.01,ask
1357064817478964,13.23349,0.01,ask
1357064817582410,13.2287,0.01,ask
1357064817625285,13.22867,0.01,ask
1357064817680180,13.21702,0.1,ask
1357064817726686,13.21702,0.1,ask
1357064817762793,13.19762,0.1,ask
1357064817799858,13.18788,0.1,ask
1357064818145781,13.17914,59.9726,ask
1357064818185150,13.17814,0.1,ask
1357064818226613,13.17327,0.1,ask
1357064818260640,13.1732,0.01,ask
1357064818317067,13.1732,0.01,ask
1357064818359578,13.1732,0.01,ask
1357064818402801,13.1732,0.01,ask
1357064818463389,13.17319,0.01,ask
1357064818509168,13.17319,0.01,ask
1357064818558604,13.17319,0.01,ask
1357064818602431,13.17319,0.01,ask
1357064818651141,13.17313,0.01,ask
1357064818698099,13.17313,0.01,ask
1357064818750285,13.17313,0.01,ask
1357064818797481,13.17313,0.01,ask
1357064818847931,13.17307,0.01,ask
1357064818891158,13.17307,0.01,ask
1357064818933808,13.17307,0.01,ask
1357064818978198,13.17307,0.01,ask
1357064819064229,13.17306,0.01,ask
1357064819113993,13.17306,0.01,ask
1357064819157432,13.17306,0.01,ask
1357064819226842,13.17306,0.01,ask
1357064819282574,13.17301,0.01,ask
1357064819328973,13.17301,0.01,ask
1357064819372499,13.17301,0.01,ask
1357064819424395,13.17301,0.01,ask
1357064819471815,13.17291,0.01,ask
1357064819518947,13.17291,0.01,ask
1357064819562425,13.17291,0.01,ask
1357064819605617,13.17291,0.01,ask
1357064819657299,13.17289,0.01,ask
1357064819701049,13.17289,0.01,ask
1357064819744613,13.17289,0.01,ask
1357064819791405,13.17289,0.01,ask
1357064819833768,13.17283,0.01,ask
1357064819875968,13.17283,0.01,ask
1357064819917931,13.17283,0.01,ask
1357064819959397,13.17282,0.01,ask
1357064820013169,13.17282,0.01,ask
1357064820060527,13.17282,0.01,ask
1357064820264372,13.17282,0.01,ask
1357064820306848,13.17251,0.01,ask
1357064820349287,13.17251,0.01,ask
1357064820393258,13.17251,0.01,ask
1357064820436361,13.17248,0.01,ask
1357064820495278,13.17248,0.01,ask
1357064820575934,13.17184,7.15306,ask
1357064820613388,13.17166,0.1,ask
1357064820656754,13.1715,0.1,ask
1357064821192018,13.1712,0.01009129,ask
1357064822071343,13.1712,0.01018534,ask
1357064822495452,13.17119,0.50903865,ask
1357064822632158,13.17039,0.44537754,ask
1357064822670131,13.17011,0.42343853,ask
1357064822715871,13.17,5.0,ask
1357064823085088,13.17,7.593,ask
1357064823126953,13.17,10.0,ask
1357064823491067,13.16848,0.1,ask
1357064823563440,13.16798,0.66840168,ask
1357064824112511,13.16784,0.6841,ask
1357064824397438,13.16784,0.04149,ask
1357064824469552,13.16783,0.02968,ask
1357064825053034,13.16783,0.37593,ask
1357064825337056,13.16745,0.06847,ask
1357064825585485,13.16687,0.01207,ask
1357064825932627,13.16687,0.05405,ask
1357064825976829,13.16652,0.37215895,ask
1357064826062273,13.16573,0.01359548,ask
1357064826104755,13.165,7.5959,ask
1357064826139978,13.16361,0.1,ask
1357064826433248,13.1633,5.0,ask
1357064826511550,13.16221,0.01623601,ask
1357064826543418,13.16139,0.50903868,ask
1357064826720059,13.16123,65.83031096,ask
1357064852152440,13.1873,0.01,bid
1357064856754179,13.16126,0.01,ask
1357064857573193,13.1873,0.01,bid
1357064858841084,13.16126,0.01,ask
1357064881898953,13.1873,0.08,bid
1357064946341338,13.18735,56.16715482,ask
1357064949600572,13.19218,0.1,bid
1357065029782259,13.19698,0.1,bid
1357065029845763,13.21162,0.1,bid
1357065029904724,13.22138,0.1,bid
1357065029953660,13.24081,0.1,bid
1357065030006991,13.24081,0.1,bid
1357065030175790,13.24081,0.1,bid
1357065031104073,13.25769,3.7530495,bid
1357065037786850,13.18737,0.01,ask
1357065044951410,13.21698,0.1,ask
1357065045094272,13.21698,0.1,ask
1357065045143753,13.21698,0.1,ask
1357065064650194,13.19758,0.09484046,ask
1357065100358686,13.24076,9.5404196,bid
1357065171196438,13.24076,66.91668739,bid
1357065171469505,13.24077,0.1,bid
1357065171520940,13.24077,0.1,bid
1357065171592576,13.24077,0.1,bid
1357065347900996,13.25928,0.00092765,bid
1357065387486819,13.25928,0.0616629,bid
1357065456187891,13.26028,0.01055478,bid
1357065456260958,13.26029,0.00394597,bid
1357065470139685,13.26029,0.09605403,bid
1357065470187266,13.26029,0.1,bid
1357065470234388,13.26029,0.1,bid
1357065470275647,13.27004,0.1,bid
1357065470349971,13.28648,0.1,bid
1357065470392269,13.28648,0.1,bid
1357065470432219,13.28952,0.1,bid
1357065470471984,13.29151,0.1,bid
1357065470543110,13.29897,1.28909392,bid
1357065476264593,13.25928,0.02892175,ask
1357065506964649,13.29896,0.87601135,bid
1357065507056003,13.29897,7.12398865,bid
1357065508625963,13.26759,0.01,ask
1357065562261361,13.29897,2.26586103,bid
1357065563170135,13.2676,0.01,ask
1357065594427478,13.29897,0.02963507,bid
1357065594996429,13.2676,0.01,ask
1357065628609834,13.29897,0.02963507,bid
1357065629225359,13.2676,0.01,ask
1357065679546575,13.297,18.23223059,bid
1357065680102479,13.2676,0.01,ask
1357065731376059,13.297,0.02963507,bid
1357065733223593,13.2676,0.01,ask
1357065793559798,13.296,2.8434,bid
1357065801334197,13.297,1.73813434,bid
1357065801411894,13.29897,8.68110387,bid
1357065812086513,13.29601,14.4663,ask
1357065812143085,13.26759,0.09,ask
1357065812198411,13.2656,0.1,ask
1357065812245041,13.26256,0.1,ask
1357065812326785,13.25,185.2437,ask
1357065909391172,13.28643,0.1,bid
1357065909444285,13.28643,0.1,bid
1357065909486621,13.28948,0.1,bid
1357065909535407,13.29147,0.1,bid
1357065909611655,13.29897,4.31148997,bid
1357065909675922,13.29898,11.9582592,bid
1357065910259255,13.25001,0.01,ask
1357066004169551,13.29899,8.3,bid
1357066004983383,13.26756,0.01,ask
1357066021569867,13.26756,21.7,ask
1357066021865033,13.26756,0.03775868,ask
1357066148521805,13.29899,1.7,bid
1357066149568783,13.299,83.64,bid
1357066150627254,13.26756,0.01,ask
1357066224044902,13.26756,0.38017838,ask
1357066299661185,13.299,31.9223327,bid
1357066301407326,13.26756,0.01,ask
1357066356121317,13.26756,1.0,ask
1357066357384783,13.26756,1.0,ask
1357066361086327,13.299,10.09,bid
1357066363515359,13.26756,0.01,ask
1357066565340938,13.299,36.0,bid
1357066565790798,13.299,0.09669899,bid
1357066566041667,13.26756,0.01,ask
1357066571191463,13.299,9.0464185,bid
1357066573004235,13.26756,0.01,ask
1357066631224354,13.299,9.96944055,bid
1357066632071539,13.26756,0.01,ask
1357066857340688,13.295,10.46,bid
1357066857409641,13.299,4.54,bid
1357066858800178,13.26756,0.01,ask
1357067001591963,13.29898,24.29,bid
1357067001685113,13.299,8.2575732,bid
1357067002377681,13.26756,0.01,ask
1357067101714663,13.299,36.09669899,bid
1357067102227774,13.26756,0.01,ask
1357067104861246,13.26756,7.39256132,ask
1357067104932024,13.26755,0.1,ask
1357067104987609,13.26556,0.1,ask
1357067105035585,13.26251,0.1,ask
1357067105088527,13.26251,0.1,ask
1357067115087060,13.26,21.6423608,bid
1357067288463112,13.26,0.91,bid
1357067486531883,13.26,20.65507788,bid
1357067486597207,13.28638,0.1,bid
1357067486769349,13.28638,0.1,bid
1357067486811249,13.28944,0.1,bid
1357067486883359,13.29143,0.1,bid
1357067487145426,13.299,78.94492212,bid
1357067489702697,13.25002,0.01,ask
1357067557607343,13.29899,10.0997677,bid
1357067600447229,13.29899,2.41666914,bid
1357067633745246,13.29899,17.90735444,bid
1357067633919716,13.299,29.63225817,bid
1357067638300918,13.26554,0.01,ask
1357067742838861,13.299,22.5801963,bid
1357067743339272,13.26554,0.01,ask
1357067994280015,13.299,5.0498889,bid
1357067994794976,13.26554,0.01,ask
1357068041483349,13.26554,2.3,ask
1357068056531003,13.299,2.08367873,bid
1357068057486861,13.26554,0.01,ask
1357068065432750,13.26554,0.22880286,ask
1357068081032075,13.299,10.10707571,bid
1357068081636458,13.26554,0.01,ask
1357068210427403,13.26554,0.01158118,ask
1357068239347973,13.26554,32.01026007,ask
1357068239411270,13.26552,0.1,ask
1357068239463444,13.26246,0.1,ask
1357068239514580,13.26246,0.1,ask
1357068239559789,13.26246,0.1,ask
1357068239628240,13.25,7.58973993,ask
1357068285703811,13.28632,1.16215695,bid
1357068418697547,13.25001,6.67476306,ask
1357068434229575,13.28632,0.87721,bid
1357068707156235,13.25001,0.0185,ask
1357069175835670,13.28595,2.26073851,bid
1357069302511438,13.28595,3.613679,bid
1357069318347880,13.254,8.4193,ask
1357069318421557,13.25,17.41026007,ask
1357069318481419,13.25,10.0,ask
1357069318535445,13.24615,0.1,ask
1357069318593091,13.24,1.88581357,ask
1357069318642936,13.24,2.62333987,ask
1357069318700412,13.23644,0.01,ask
1357069318757275,13.23642,0.1,ask
1357069318806044,13.23642,0.1,ask
1357069318860081,13.23642,0.1,ask
1357069318911550,13.22866,0.01,ask
1357069319001913,13.21695,9.24128649,ask
1357069412954475,13.26025,0.1,bid
1357069413001378,13.26025,0.1,bid
1357069413037071,13.26025,0.1,bid
1357069413086284,13.28598,7.65513484,bid
1357069413496659,13.28598,13.16294171,bid
1357069413554125,13.28633,0.1,bid
1357069413598287,13.28633,0.1,bid
1357069413639255,13.28633,0.1,bid
1357069413676640,13.2894,0.1,bid
1357069413752228,13.29897,2.71949803,bid
1357069538600808,13.29876,24.7889,bid
1357069539676532,13.29876,0.18872135,bid
1357069669978992,13.27221,0.42,ask
1357069739588187,13.27221,1.04602732,ask
1357069890006422,13.29876,6.0,bid
1357069947667195,13.29876,2.2831661,bid
1357070009551053,13.29899,6.4940646,bid
1357070009612918,13.299,12.88083464,bid
1357070014783553,13.299,7.5748283,bid
1357070172038176,13.299,2.4956,bid
1357070210870102,13.299,0.02,bid
1357070228280511,13.299,11.9032944,bid
1357070232623610,13.299,0.02948701,bid
1357070235538120,13.299,0.03243572,bid
1357070365698397,13.299,4.6891775,bid
1357070427258500,13.27222,0.41,ask
1357070455725591,13.299,21.6423608,bid
1357070475739700,13.27222,2.6076205,ask
1357070527152510,13.299,0.02255809,bid
1357070529486425,13.299,0.0248139,bid
1357070622608935,13.299,7.5188,bid
1357070627924838,13.299,0.02255809,bid
1357070630373595,13.299,0.0248139,bid
1357070655448537,13.27222,0.85,ask
1357070684824889,13.299,13.7168,bid
1357070710977490,13.299,0.02255809,bid
1357070713847710,13.299,0.0248139,bid
1357070735810581,13.27222,11.3018,ask
1357070759984306,13.27222,1.23295645,ask
1357070777408780,13.299,0.02255809,bid
1357070778370649,13.27222,0.1,ask
1357070781311276,13.299,0.0248139,bid
1357070868018587,13.27222,5.0,ask
1357070913603398,13.299,0.02255809,bid
1357070916922156,13.299,0.0248139,bid
1357071048510072,13.299,7.2141169,bid
1357071263274618,13.299,1.7313925,bid
1357071297567613,13.299,21.658,bid
1357071325835575,13.299,0.02255809,bid
1357071379598105,13.299,0.02255809,bid
1357071385654072,13.299,0.0248139,bid
1357071449223167,13.299,2.0,bid
1357071620617146,13.27222,0.64132107,ask
1357071620677126,13.27221,18.35867893,ask
1357071652520069,13.27221,0.3,ask
1357071679277944,13.275,0.02259887,bid
1357071690676554,13.27221,0.10602254,ask
1357071690768531,13.26548,0.1,ask
1357071690816905,13.26241,0.1,ask
1357071690897299,13.26241,0.1,ask
1357071690937250,13.26241,0.08397746,ask
1357071769812178,13.275,2.24740113,bid
1357071769886942,13.28628,0.1,bid
1357071769976727,13.28628,0.1,bid
1357071770163187,13.28936,0.1,bid
1357071770296979,13.299,2.71673907,bid
1357071798457402,13.29899,22.21393021,bid
1357071798597978,13.299,19.9020863,bid
1357071801696571,13.26546,0.01,ask
1357071839718831,13.299,28.8564777,bid
1357071840254364,13.26546,0.01,ask
1357071863459568,13.299,100.0,bid
1357071864132763,13.26546,0.01,ask
1357071889278666,13.299,100.0,bid
1357071890090326,13.26546,0.01,ask
1357071909460501,13.26546,0.13,ask
1357071994830676,13.299,0.0248139,bid
1357071995844616,13.26546,0.01,ask
1357072085277862,13.26545,0.25,ask
1357072166697332,13.26545,0.44802824,ask
1357072166752242,13.26544,0.1,ask
1357072211700179,13.26544,0.02487667,bid
1357072212722680,13.26242,0.4955948,ask
1357072212853386,13.26241,0.01602254,ask
1357072213003332,13.26236,0.1,ask
1357072215769387,13.26236,0.1,ask
1357072216089129,13.25,0.36566351,ask
1357072245153192,13.25001,9.05399367,ask
1357072245223860,13.25,10.94600633,ask
1357072318571193,13.26543,10.22966367,bid
1357072337939642,13.26544,4.3284762,bid
1357072350955603,13.26544,2.89861889,bid
1357072351009005,13.28623,0.1,bid
1357072351051484,13.28623,0.1,bid
1357072351264592,13.28628,0.1,bid
1357072351304212,13.28932,0.1,bid
1357072351842153,13.299,13.43814161,bid
1357072404721708,13.29899,0.28158589,bid
1357072404794103,13.299,64.71841411,bid
1357072405494432,13.26543,0.01,ask
1357072441969666,13.299,5.77551846,bid
1357072442479528,13.26544,0.01,ask
1357072521341000,13.299,6.9123794,bid
1357072521974938,13.26544,0.01,ask
1357072628194934,13.299,1.4400782,bid
1357072629255511,13.26544,0.01,ask
1357072712594168,13.299,0.89779367,bid
1357072713043232,13.26544,0.01,ask
1357072793903025,13.299,2.26928896,bid
1357072794712277,13.26544,0.01,ask
1357072895134906,13.299,3.3121839,bid
1357072895724071,13.27001,0.01,ask
1357073105649710,13.299,0.37596811,bid
1357073106217652,13.27001,0.01,ask
1357073216475022,13.299,25.2013685,bid
1357073217981959,13.27001,0.01,ask
1357073296013624,13.299,14.400782,bid
1357073296929950,13.27001,0.01,ask
1357073399148985,13.299,36.001955,bid
1357073399784724,13.27001,0.01,ask
1357073493359044,13.299,3.19601849,bid
1357073495153329,13.27001,0.01,ask
1357073495742349,13.299,5.2562824,bid
1357073498332524,13.27001,1.0,ask
1357073612407423,13.299,0.4861,bid
1357073613436018,13.27001,5.24308589,ask
1357073613677563,13.27001,0.01,ask
1357073618166408,13.299,10.0383,bid
1357073618723203,13.27001,0.01,ask
1357073623582530,13.299,15.0,bid
1357073624347310,13.27001,0.01,ask
1357073637310507,13.299,1.5038,bid
1357073638034877,13.27001,0.01,ask
1357073930546439,13.299,7.1865742,bid
1357073931143507,13.27001,0.01,ask
1357074054212258,13.299,9.3425505,bid
1357074057788330,13.27001,0.01,ask
1357074089326928,13.27001,0.11345486,ask
1357074180130273,13.299,0.0615,bid
1357074180801992,13.27001,0.01,ask
1357074197067344,13.299,1.4373108,bid
1357074198078808,13.27001,0.01,ask
1357074356441854,13.29,3.54583994,ask
1357074407236976,13.26544,0.01,ask
1357074475797532,13.28001,8.57524176,ask
1357074475857018,13.28,6.4780128,ask
1357074475917601,13.26543,25.37706607,ask
1357074603150311,13.26544,23.54629937,ask
1357074603248119,13.26543,355.87471269,ask
1357074603338575,13.2654,0.1,ask
1357074603385603,13.26236,0.1,ask
1357074603864731,13.26231,0.1,ask
1357074604577866,13.26231,0.1,ask
1357074604689326,13.2555,120.17898794,ask
1357074704960423,13.28617,34.7580847,bid
1357074705015755,13.28618,0.1,bid
1357074705054972,13.28618,0.1,bid
1357074705137022,13.28618,0.1,bid
1357074705183152,13.28928,0.1,bid
1357074705431466,13.299,118.01140986,bid
1357074705482409,13.299,17.78436031,bid
1357074705540782,13.3,100.0,bid
1357074705603764,13.31655,0.66532703,bid
1357074705821733,13.31995,28.3808181,bid
1357074708045310,13.26536,0.01,ask
1357074743021167,13.26537,1.43811685,ask
1357074743639624,13.26537,41.0,ask
1357074886071350,13.31994,0.33998019,bid
1357074886140259,13.32095,0.1,bid
1357074886191689,13.32095,0.1,bid
1357074886235050,13.32095,0.1,bid
1357074886302434,13.32252,0.1,bid
1357074886364481,13.32252,0.1,bid
1357074886423606,13.32755,0.3,bid
1357074886484720,13.34097,0.1,bid
1357074886620999,13.34097,0.1,bid
1357074887091372,13.349,14.45902561,bid
1357074900054947,13.31696,0.1,ask
1357074900096987,13.31696,0.1,ask
1357074920470604,13.34092,3.01628314,bid
1357075073877303,13.29698,0.01,ask
1357075100453468,13.34092,3.3,bid
1357075201946141,13.34092,1.4362705,bid
1357075474861638,13.34091,34.30878304,bid
1357075474919802,13.34093,0.1,bid
1357075474966506,13.34093,0.1,bid
1357075475047443,13.35,1.39805016,bid
1357075475486514,13.297,7.84878,ask
1357075594471687,13.33867,7.60660786,bid
1357075594562761,13.35,8.55146304,bid
1357075597655137,13.31693,0.01,ask
1357075619723214,13.34999,0.10275231,bid
1357075619794714,13.35,7.79675059,bid
1357075620528228,13.31693,0.01,ask
1357075667083736,13.35,14.3627353,bid
1357075667895284,13.31693,0.01,ask
1357075833190638,13.35,4.3088216,bid
1357075833993457,13.31693,0.01,ask
1357075881288232,13.31693,33.3943871,ask
1357075881346974,13.31692,0.1,ask
1357075881392052,13.31692,0.1,ask
1357075882623358,13.297,0.01,ask
1357075924094369,13.297,1.2189649,bid
1357075971983080,13.3,2.02,bid
1357075972406562,13.31692,19.25096043,bid
1357076112852264,13.31692,16.5171461,bid
1357076170691777,13.297,18.51124532,ask
1357076170753659,13.29699,5.0,ask
1357076170803433,13.29697,0.1,ask
1357076170851169,13.29697,0.1,ask
1357076170893073,13.29697,0.1,ask
1357076170930509,13.26536,0.09,ask
1357076170983851,13.26226,0.1,ask
1357076171027059,13.26226,0.1,ask
1357076171063891,13.26226,0.1,ask
1357076171135650,13.2555,145.79875468,ask
1357076352490674,13.28613,0.1,bid
1357076352543398,13.28613,0.1,bid
1357076352598740,13.28613,0.1,bid
1357076352635878,13.28924,0.1,bid
1357076352685337,13.31692,5.63750637,bid
1357076352736093,13.3209,0.1,bid
1357076352771513,13.3209,0.1,bid
1357076352808051,13.3209,0.1,bid
1357076353064128,13.33989,28.2208294,bid
1357076355244970,13.25551,0.01,ask
1357076355631998,13.33988,28.7254706,bid
1357076360805770,13.29693,0.01,ask
1357076416327655,13.34088,2.26073851,bid
1357076417458463,13.29693,0.01,ask
1357076445864937,13.34088,22.1487748,bid
1357076447638213,13.29693,0.01,ask
1357076654340813,13.29693,6.5,ask
1357076746666624,13.29693,6.8,ask
1357076751998010,13.3,1.40807929,bid
1357076752037304,13.34088,0.12947403,bid
1357076752095249,13.34089,0.1,bid
1357076752152226,13.34089,0.1,bid
1357076752215902,13.35,7.59822008,bid
1357076758581558,13.29693,0.01,ask
1357076772274508,13.35,9.6668413,bid
1357076825809927,13.34999,7.08,bid
1357076826234309,13.34999,6.08057879,bid
1357076826306537,13.35,3.97333491,bid
1357076827434928,13.31689,0.01,ask
