Date,USD,GBP,EUR
1983-07-24,423.5,278.527,
1983-07-17,422.25,278.345,
1983-07-10,426.0,276.893,
1983-07-03,416.25,271.491,
1983-06-26,423.5,273.226,
1983-06-19,415.5,271.8,
1983-06-12,411.25,260.78,
1983-06-05,411.5,263.276,
1983-05-29,437.25,273.196,
1983-05-22,438.75,281.34,
1983-05-15,441.25,281.805,
1983-05-08,431.25,273.202,
1983-05-01,429.25,274.896,
1983-04-24,437.0,282.3,
1983-04-17,436.5,282.616,
1983-04-10,421.25,280.086,
1983-04-03,414.75,279.632,
1983-03-27,411.75,281.693,
1983-03-20,421.75,282.731,
1983-03-13,420.5,280.203,
1983-03-06,412.5,272.277,
1983-02-27,464.75,303.52,
1983-02-20,503.5,325.048,
1983-02-13,504.5,325.904,
1983-02-06,498.5,328.133,
1983-01-30,493.75,320.45,
1983-01-23,485.0,308.034,
1983-01-16,483.25,305.564,
1983-01-09,465.0,288.551,
1983-01-02,456.9,281.516,
1982-12-26,445.75,277.553,
1982-12-19,437.0,269.753,
1982-12-12,435.75,269.481,
1982-12-05,441.25,268.727,
1982-11-28,417.75,261.257,
1982-11-21,417.6,257.698,
1982-11-14,398.0,240.978,
1982-11-07,417.5,250.826,
1982-10-31,423.25,252.385,
1982-10-24,428.0,251.883,
1982-10-17,432.5,254.232,
1982-10-10,433.0,252.478,
1982-10-03,402.0,236.889,
1982-09-26,431.0,252.49,
1982-09-19,441.5,257.81,
1982-09-12,453.0,263.755,
1982-09-05,455.0,262.142,
1982-08-29,418.0,240.023,
1982-08-22,386.5,221.935,
1982-08-15,338.0,197.488,
1982-08-08,344.75,201.49,
1982-08-01,342.9,196.843,
1982-07-25,363.25,205.982,
1982-07-18,347.0,201.92,
1982-07-11,328.5,190.402,
1982-07-04,312.75,180.519,
1982-06-27,305.5,176.948,
1982-06-20,308.75,177.188,
1982-06-13,325.25,183.374,
1982-06-06,318.75,177.409,
1982-05-30,325.25,181.602,
1982-05-23,338.5,188.37,
1982-05-16,333.25,182.653,
1982-05-09,334.75,183.224,
1982-05-02,361.25,200.918,
1982-04-25,352.25,198.596,
1982-04-18,362.75,206.342,
1982-04-11,351.5,199.943,
1982-04-04,327.75,183.101,
1982-03-28,322.25,180.108,
1982-03-21,315.75,175.193,
1982-03-14,323.25,179.613,
1982-03-07,346.5,189.707,
1982-02-28,362.6,198.794,
1982-02-21,369.25,198.949,
1982-02-14,377.5,205.442,
1982-02-07,342.4,186.239,
1982-01-31,387.0,205.305,
1982-01-24,377.25,201.232,
1982-01-17,379.25,202.429,
1982-01-10,400.25,208.03,
1982-01-03,397.5,208.826,
1981-12-27,400.4,211.46,
1981-12-20,415.75,221.792,
1981-12-13,409.75,217.721,
1981-12-06,426.0,218.126,
1981-11-29,411.5,211.026,
1981-11-22,401.5,211.038,
1981-11-15,412.5,215.517,
1981-11-08,428.25,228.035,
1981-11-01,427.0,231.248,
1981-10-25,432.5,237.311,
1981-10-18,443.75,242.089,
1981-10-11,453.5,238.12,
1981-10-04,435.0,237.445,
1981-09-27,450.5,250.835,
1981-09-20,447.0,243.464,
1981-09-13,448.25,250.91,
1981-09-06,439.5,237.889,
1981-08-30,425.0,230.228,
1981-08-23,429.5,229.128,
1981-08-16,413.0,228.619,
1981-08-09,397.25,222.176,
1981-08-02,406.0,219.104,
1981-07-26,407.5,218.851,
1981-07-19,415.0,220.944,
1981-07-12,416.5,219.153,
1981-07-05,414.0,217.952,
1981-06-28,442.0,226.725,
1981-06-21,458.25,233.087,
1981-06-14,472.0,240.816,
1981-06-07,460.0,240.334,
1981-05-31,479.25,231.187,
1981-05-24,472.75,227.941,
1981-05-17,485.0,233.061,
1981-05-10,485.75,229.506,
1981-05-03,487.5,227.273,
1981-04-26,494.5,227.618,
1981-04-19,482.5,224.21,
1981-04-12,493.5,226.065,
1981-04-05,523.0,237.511,
1981-03-29,538.75,241.43,
1981-03-22,516.75,227.894,
1981-03-15,492.0,221.572,
1981-03-08,467.0,212.776,
1981-03-01,489.0,222.071,
1981-02-22,511.5,219.528,
1981-02-15,491.5,214.535,
1981-02-08,500.5,214.623,
1981-02-01,506.5,213.129,
1981-01-25,553.0,229.365,
1981-01-18,560.75,233.938,
1981-01-11,577.75,240.529,
1981-01-04,589.75,246.294,
1980-12-28,602.5,253.631,
1980-12-21,575.0,246.042,
1980-12-14,562.75,242.095,
1980-12-07,617.0,263.901,
1980-11-30,619.75,262.907,
1980-11-23,634.75,268.507,
1980-11-16,612.5,254.466,
1980-11-09,596.0,247.047,
1980-11-02,629.0,258.157,
1980-10-26,633.0,258.473,
1980-10-19,670.5,277.1,
1980-10-12,685.25,284.69,
1980-10-05,660.5,276.452,
1980-09-28,698.75,291.571,
1980-09-21,674.0,282.54,
1980-09-14,685.5,284.086,
1980-09-07,651.0,269.376,
1980-08-31,631.25,263.901,
1980-08-24,639.2,269.818,
1980-08-17,624.5,262.682,
1980-08-10,630.0,265.621,
1980-08-03,622.0,266.724,
1980-07-27,651.75,272.186,
1980-07-20,606.0,255.083,
1980-07-13,667.0,280.606,
1980-07-06,666.5,283.015,
1980-06-29,637.5,270.988,
1980-06-22,602.9,257.705,
1980-06-15,608.4,259.634,
1980-06-08,597.0,256.135,
1980-06-01,535.5,229.238,
1980-05-25,511.25,218.53,
1980-05-18,516.5,226.237,
1980-05-11,508.25,223.21,
1980-05-04,512.5,226.469,
1980-04-27,551.5,241.568,
1980-04-20,515.6,231.283,
1980-04-13,530.5,241.389,
1980-04-06,485.75,226.827,
1980-03-30,490.0,225.547,
1980-03-23,525.0,240.132,
1980-03-16,523.0,236.812,
1980-03-09,609.0,273.585,
1980-03-02,637.0,280.148,
1980-02-24,630.0,276.68,
1980-02-17,667.0,289.371,
1980-02-10,692.0,300.83,
1980-02-03,676.5,297.886,
1980-01-27,668.0,293.368,
1980-01-20,835.0,365.347,
1980-01-13,623.0,275.969,
1980-01-06,588.0,262.77,
1979-12-30,512.0,229.391,
1979-12-23,473.1,215.241,
1979-12-16,456.8,208.176,
1979-12-09,430.4,197.522,
1979-12-02,415.65,189.044,
1979-11-25,392.0,181.356,
1979-11-18,390.35,180.009,
1979-11-11,389.5,186.23,
1979-11-04,372.8,180.489,
1979-10-28,375.0,178.147,
1979-10-21,393.0,182.494,
1979-10-14,395.0,182.913,
1979-10-07,385.0,176.161,
1979-09-30,397.25,181.062,
1979-09-23,369.0,170.164,
1979-09-16,345.8,158.333,
1979-09-09,329.15,146.321,
1979-09-02,315.1,139.827,
1979-08-26,314.75,140.828,
1979-08-19,300.55,135.2,
1979-08-12,303.75,134.522,
1979-08-05,286.5,126.045,
1979-07-29,305.8,131.839,
1979-07-22,298.75,131.031,
1979-07-15,287.45,129.558,
1979-07-08,290.25,130.537,
1979-07-01,277.5,127.939,
1979-06-24,283.45,132.083,
1979-06-17,280.0,133.08,
1979-06-10,280.0,135.135,
1979-06-03,275.1,132.674,
1979-05-27,270.6,131.903,
1979-05-20,256.4,125.165,
1979-05-13,251.5,122.492,
1979-05-06,248.45,119.752,
1979-04-29,243.7,118.502,
1979-04-22,236.4,114.23,
1979-04-15,233.95,112.099,
1979-04-08,239.75,114.878,
1979-04-01,240.1,115.878,
1979-03-25,242.5,119.048,
1979-03-18,244.0,119.872,
1979-03-11,241.0,118.137,
1979-03-04,248.0,122.621,
1979-02-25,251.0,124.876,
1979-02-18,247.05,123.278,
1979-02-11,246.75,123.018,
1979-02-04,230.3,116.343,
1979-01-28,235.45,118.091,
1979-01-21,230.55,114.884,
1979-01-14,217.6,109.073,
1979-01-07,225.5,111.717,
1978-12-31,226.0,110.676,
1978-12-24,215.1,107.148,
1978-12-17,205.6,103.865,
1978-12-10,202.0,103.246,
1978-12-03,194.65,100.568,
1978-11-26,202.7,104.485,
1978-11-19,197.95,101.921,
1978-11-12,206.25,104.973,
1978-11-05,215.2,108.797,
1978-10-29,234.5,113.329,
1978-10-22,227.95,113.89,
1978-10-15,224.5,113.201,
1978-10-08,223.1,112.591,
1978-10-01,217.1,109.924,
1978-09-24,214.35,108.669,
1978-09-17,212.15,108.168,
1978-09-10,205.9,106.255,
1978-09-03,208.0,106.908,
1978-08-27,198.0,102.857,
1978-08-20,211.75,108.506,
1978-08-13,211.15,107.559,
1978-08-06,201.55,104.517,
1978-07-30,201.3,104.691,
1978-07-23,191.75,100.235,
1978-07-16,186.0,98.585,
1978-07-09,183.95,98.274,
1978-07-02,183.05,98.493,
1978-06-25,185.55,100.536,
1978-06-18,184.6,100.847,
1978-06-11,181.3,99.272,
1978-06-04,184.75,101.305,
1978-05-28,179.45,98.98,
1978-05-21,178.8,98.523,
1978-05-14,174.7,95.884,
1978-05-07,172.8,94.478,
1978-04-30,170.85,93.315,
1978-04-23,170.9,93.644,
1978-04-16,178.5,95.813,
1978-04-09,179.1,95.444,
1978-04-02,181.6,97.598,
1978-03-26,179.3,95.195,
1978-03-19,183.2,95.916,
1978-03-12,185.9,97.177,
1978-03-05,183.45,94.586,
1978-02-26,180.75,92.907,
1978-02-19,179.45,92.31,
1978-02-12,174.6,90.223,
1978-02-05,175.25,90.372,
1978-01-29,176.4,90.369,
1978-01-22,173.05,89.547,
1978-01-15,172.45,89.283,
1978-01-08,169.9,88.883,
1978-01-01,164.95,86.023,
1977-12-25,159.4,85.561,
1977-12-18,160.0,86.402,
1977-12-11,158.55,86.592,
1977-12-04,158.75,87.192,
1977-11-27,158.0,86.909,
1977-11-20,160.85,88.321,
1977-11-13,167.95,92.356,
1977-11-06,165.9,91.86,
1977-10-30,161.2,90.674,
1977-10-23,161.2,91.073,
1977-10-16,157.8,89.258,
1977-10-09,153.95,87.477,
1977-10-02,154.05,88.155,
1977-09-25,150.9,86.555,
1977-09-18,148.3,85.069,
1977-09-11,147.45,84.625,
1977-09-04,146.4,84.012,
1977-08-28,145.0,83.228,
1977-08-21,144.5,83.027,
1977-08-14,144.9,83.324,
1977-08-07,145.45,83.602,
1977-07-31,144.1,82.892,
1977-07-24,144.7,84.133,
1977-07-17,144.6,84.089,
1977-07-10,142.05,82.587,
1977-07-03,142.55,82.868,
1977-06-26,140.8,81.865,
1977-06-19,138.75,80.683,
1977-06-12,140.0,81.447,
1977-06-05,141.45,82.329,
1977-05-29,144.4,84.1,
1977-05-22,147.35,85.768,
1977-05-15,148.15,86.149,
1977-05-08,148.25,86.272,
1977-05-01,147.25,85.645,
1977-04-24,149.7,87.086,
1977-04-17,150.65,87.694,
1977-04-10,148.7,86.499,
1977-04-03,148.3,86.226,
1977-03-27,153.55,89.362,
1977-03-20,150.05,87.401,
1977-03-13,146.3,85.212,
1977-03-06,145.4,84.831,
1977-02-27,139.925,81.866,
1977-02-20,136.6,80.146,
1977-02-13,135.0,78.814,
1977-02-06,132.45,77.226,
1977-01-30,131.3,76.56,
1977-01-23,132.2,77.049,
1977-01-16,131.45,76.813,
1977-01-09,132.8,77.889,
1977-01-02,134.5,78.987,
1976-12-26,132.35,78.36,
1976-12-19,131.9,78.949,
1976-12-12,137.65,82.292,
1976-12-05,131.05,78.856,
1976-11-28,130.25,78.844,
1976-11-21,130.2,77.394,
1976-11-14,135.6,83.498,
1976-11-07,127.0,77.51,
1976-10-31,123.15,77.186,
1976-10-24,115.5,70.034,
1976-10-17,115.7,70.228,
1976-10-10,114.0,68.366,
1976-10-03,116.0,69.816,
1976-09-26,119.15,69.842,
1976-09-19,119.5,68.904,
1976-09-12,115.7,65.982,
1976-09-05,107.4,60.555,
1976-08-29,104.2,58.807,
1976-08-22,109.0,61.147,
1976-08-15,113.4,63.576,
1976-08-08,112.8,63.063,
1976-08-01,112.5,63.025,
1976-07-25,111.0,62.237,
1976-07-18,117.85,66.394,
1976-07-11,122.5,68.878,
1976-07-04,123.25,68.655,
1976-06-27,124.85,70.445,
1976-06-20,125.85,70.826,
1976-06-13,125.5,70.852,
1976-06-06,126.6,73.69,
1976-05-30,125.5,71.226,
1976-05-23,125.8,70.437,
1976-05-16,127.7,69.992,
1976-05-09,128.25,70.274,
1976-05-02,128.4,69.616,
1976-04-25,127.4,69.568,
1976-04-18,127.75,68.831,
1976-04-11,127.7,69.497,
1976-04-04,129.1,68.964,
1976-03-28,131.8,68.582,
1976-03-21,133.6,69.486,
1976-03-14,133.35,69.004,
1976-03-07,133.7,67.366,
1976-02-29,132.3,65.291,
1976-02-22,131.75,65.075,
1976-02-15,131.1,64.725,
1976-02-08,130.6,64.427,
1976-02-01,128.15,63.128,
1976-01-25,129.0,63.682,
1976-01-18,130.8,64.497,
1976-01-11,136.55,67.233,
1976-01-04,140.35,69.336,
1975-12-28,140.8,69.627,
1975-12-21,139.1,68.817,
1975-12-14,138.7,68.677,
1975-12-07,138.0,68.121,
1975-11-30,138.15,68.374,
1975-11-23,141.35,69.113,
1975-11-16,142.0,69.278,
1975-11-09,144.6,69.815,
1975-11-02,142.9,68.702,
1975-10-26,143.5,69.237,
1975-10-19,144.9,70.436,
1975-10-12,142.25,69.154,
1975-10-05,138.9,68.128,
1975-09-28,136.3,66.634,
1975-09-21,135.5,65.11,
1975-09-14,148.0,70.199,
1975-09-07,153.25,72.641,
1975-08-31,159.8,75.699,
1975-08-24,161.95,76.724,
1975-08-17,162.1,76.861,
1975-08-10,164.35,78.225,
1975-08-03,166.75,77.414,
1975-07-27,166.25,76.206,
1975-07-20,164.0,75.281,
1975-07-13,165.3,75.051,
1975-07-06,164.25,74.932,
1975-06-29,164.5,73.651,
1975-06-22,162.5,71.51,
1975-06-15,164.35,72.004,
1975-06-08,165.25,70.968,
1975-06-01,167.0,72.154,
1975-05-25,173.4,74.507,
1975-05-18,165.75,71.956,
1975-05-11,165.75,71.275,
1975-05-04,165.5,70.666,
1975-04-27,166.1,70.696,
1975-04-20,170.25,71.739,
1975-04-13,171.9,72.716,
1975-04-06,173.65,72.475,
1975-03-30,177.25,73.793,
1975-03-23,176.25,72.785,
1975-03-16,178.0,73.651,
1975-03-09,178.0,73.782,
1975-03-02,181.75,74.779,
1975-02-23,184.75,76.867,
1975-02-16,184.0,77.004,
1975-02-09,174.5,73.52,
1975-02-02,175.8,73.85,
1975-01-26,177.5,74.452,
1975-01-19,173.75,73.823,
1975-01-12,177.25,75.291,
1975-01-05,174.0,74.315,
1974-12-29,195.0,83.244,
1974-12-22,187.5,80.576,
1974-12-15,179.75,77.646,
1974-12-08,180.9,77.6,
1974-12-01,184.0,79.089,
1974-11-24,182.0,78.303,
1974-11-17,187.5,80.836,
1974-11-10,183.0,78.232,
1974-11-03,167.75,71.743,
1974-10-27,163.25,69.974,
1974-10-20,155.25,66.517,
1974-10-13,157.0,67.218,
1974-10-06,159.0,68.161,
1974-09-29,148.75,62.554,
1974-09-22,146.0,63.086,
1974-09-15,153.0,66.119,
1974-09-08,157.0,67.907,
1974-09-01,156.0,67.285,
1974-08-25,154.0,66.491,
1974-08-18,155.5,66.43,
1974-08-11,154.25,65.038,
1974-08-04,156.5,65.61,
1974-07-28,149.0,62.291,
1974-07-21,145.5,60.805,
1974-07-14,137.0,57.43,
1974-07-07,134.0,56.126,
1974-06-30,144.25,60.399,
1974-06-23,153.75,64.533,
1974-06-16,160.5,67.099,
1974-06-09,155.5,64.644,
1974-06-02,156.75,65.394,
1974-05-26,161.75,67.312,
1974-05-19,165.5,68.553,
1974-05-12,167.7,69.092,
1974-05-05,169.0,69.806,
1974-04-28,169.0,69.994,
1974-04-21,172.0,72.042,
1974-04-14,173.5,73.548,
1974-04-07,173.25,72.444,
1974-03-31,173.0,72.143,
1974-03-24,177.5,75.34,
1974-03-17,163.85,70.006,
1974-03-10,165.0,71.014,
1974-03-03,167.5,73.224,
1974-02-24,163.0,70.41,
1974-02-17,148.9,65.307,
1974-02-10,143.0,63.939,
1974-02-03,130.5,57.312,
1974-01-27,140.9,63.857,
1974-01-20,130.0,59.401,
1974-01-13,122.0,54.234,
1974-01-06,118.5,52.019,
1973-12-30,112.0,48.297,
1973-12-23,106.75,46.272,
1973-12-16,105.0,45.508,
1973-12-09,107.25,46.04,
1973-12-02,101.0,43.098,
1973-11-25,90.0,38.095,
1973-11-18,90.25,37.834,
1973-11-11,98.5,40.922,
1973-11-04,98.5,40.425,
1973-10-28,98.25,40.349,
1973-10-21,101.0,41.405,
1973-10-14,101.925,41.993,
1973-10-07,98.5,40.819,
1973-09-30,100.0,41.42,
1973-09-23,103.5,42.756,
1973-09-16,100.3,41.577,
1973-09-09,105.25,43.546,
1973-09-02,103.5,42.085,
1973-08-26,101.0,41.07,
1973-08-19,104.0,42.182,
1973-08-12,106.75,43.088,
1973-08-05,116.0,46.224,
1973-07-29,117.0,46.632,
1973-07-22,117.75,46.367,
1973-07-15,121.0,47.582,
1973-07-08,127.0,49.324,
1973-07-01,123.25,47.753,
1973-06-24,120.0,46.611,
1973-06-17,120.0,46.458,
1973-06-10,117.25,45.506,
1973-06-03,117.75,45.746,
1973-05-27,106.5,41.946,
1973-05-20,105.5,41.34,
1973-05-13,96.7,38.547,
1973-05-06,90.3,36.255,
1973-04-29,90.6,36.435,
1973-04-22,90.75,36.537,
1973-04-15,90.0,36.265,
1973-04-08,90.75,36.543,
1973-04-01,90.0,36.311,
1973-03-25,84.5,34.176,
1973-03-18,82.75,33.584,
1973-03-11,82.875,33.573,
1973-03-04,86.3,34.382,
1973-02-25,85.0,34.302,
1973-02-18,73.3,30.041,
1973-02-11,68.1,28.589,
1973-02-04,66.9,28.192,
1973-01-28,65.5,27.741,
1973-01-21,64.5,27.416,
1973-01-14,65.15,27.705,
1973-01-07,65.25,27.742,
1972-12-31,64.9,27.659,
1972-12-24,64.2,27.354,
1972-12-17,63.925,27.237,
1972-12-10,63.1,26.94,
1972-12-03,64.2,27.335,
1972-11-26,62.7,26.674,
1972-11-19,60.35,25.679,
1972-11-12,62.8,26.698,
1972-11-05,64.15,27.35,
1972-10-29,64.6,27.613,
1972-10-22,65.0,27.166,
1972-10-15,64.725,26.769,
1972-10-08,65.5,27.044,
1972-10-01,64.2,26.525,
1972-09-24,63.9,26.242,
1972-09-17,65.5,26.758,
1972-09-10,67.1,27.416,
1972-09-03,66.85,27.301,
1972-08-27,67.125,27.434,
1972-08-20,66.6,27.165,
1972-08-13,65.7,26.794,
1972-08-06,68.5,27.949,
1972-07-30,68.2,27.837,
1972-07-23,65.0,26.48,
1972-07-16,65.0,26.412,
1972-07-09,65.3,26.801,
1972-07-02,64.65,26.458,
1972-06-25,63.1,24.027,
1972-06-18,61.5,23.729,
1972-06-11,62.5,23.937,
1972-06-04,59.4,22.74,
1972-05-28,57.95,22.184,
1972-05-21,57.05,21.831,
1972-05-14,52.9,20.245,
1972-05-07,51.05,19.556,
1972-04-30,49.6,18.994,
1972-04-23,49.35,18.911,
1972-04-16,49.35,18.917,
1972-04-09,48.35,18.538,
1972-04-02,48.38,18.494,
1972-03-26,48.35,18.552,
1972-03-19,48.375,18.503,
1972-03-12,48.4,18.305,
1972-03-05,48.075,18.438,
1972-02-27,48.475,18.606,
1972-02-20,48.4,18.568,
1972-02-13,48.25,18.516,
1972-02-06,47.0,18.073,
1972-01-30,47.35,18.272,
1972-01-23,45.9,17.773,
1972-01-16,45.925,17.892,
1972-01-09,45.85,17.975,
1972-01-02,43.625,17.092,
1971-12-26,43.425,17.024,
1971-12-19,42.75,16.913,
1971-12-12,43.69,17.344,
1971-12-05,43.8,17.542,
1971-11-28,43.4,17.402,
1971-11-21,43.1,17.282,
1971-11-14,42.7,17.122,
1971-11-07,42.325,16.973,
1971-10-31,42.34,16.998,
1971-10-24,42.475,17.034,
1971-10-17,42.55,17.093,
1971-10-10,42.45,17.039,
1971-10-03,42.4,17.043,
1971-09-26,42.5,17.107,
1971-09-19,42.05,17.015,
1971-09-12,41.65,16.939,
1971-09-05,41.7,16.946,
1971-08-29,41.125,16.633,
1971-08-22,43.3,,
1971-08-15,43.0,17.772,
1971-08-08,42.56,17.595,
1971-08-01,42.4,17.529,
1971-07-25,41.625,17.207,
1971-07-18,40.74,16.843,
1971-07-11,40.24,16.637,
1971-07-04,40.375,16.689,
1971-06-27,40.1,16.575,
1971-06-20,39.95,16.514,
1971-06-13,39.6,16.367,
1971-06-06,40.6,16.783,
1971-05-30,40.84,16.886,
1971-05-23,40.975,16.935,
1971-05-16,41.2,17.03,
1971-05-09,39.775,16.444,
1971-05-02,39.7,16.409,
1971-04-25,39.045,16.144,
1971-04-18,38.95,16.106,
1971-04-11,38.98,16.123,
1971-04-04,38.875,16.111,
1971-03-28,38.88,16.075,
1971-03-21,38.95,16.102,
1971-03-14,39.04,16.136,
1971-03-07,38.75,16.028,
1971-02-28,38.8,16.06,
1971-02-21,38.725,16.012,
1971-02-14,38.85,16.069,
1971-02-07,38.41,15.909,
1971-01-31,38.05,15.746,
1971-01-24,37.94,15.74,
1971-01-17,38.1,15.838,
1971-01-10,37.5,15.635,
1971-01-03,37.375,15.617,
1970-12-27,37.325,15.598,
1970-12-20,37.625,15.742,
1970-12-13,37.175,15.556,
1970-12-06,37.54,15.715,
1970-11-29,37.6,15.731,
1970-11-22,37.625,15.746,
1970-11-15,37.66,15.763,
1970-11-08,37.1,15.51,
1970-11-01,37.25,15.583,
1970-10-25,38.45,16.102,
1970-10-18,37.5,15.713,
1970-10-11,36.925,15.477,
1970-10-04,36.325,15.223,
1970-09-27,36.15,15.15,
1970-09-20,36.15,15.156,
1970-09-13,36.325,15.235,
1970-09-06,36.25,15.221,
1970-08-30,35.8,15.021,
1970-08-23,35.41,14.833,
1970-08-16,35.25,14.754,
1970-08-09,35.3,14.767,
1970-08-02,35.3,14.765,
1970-07-26,35.31,14.781,
1970-07-19,35.3,14.773,
1970-07-12,35.35,14.781,
1970-07-05,35.35,14.767,
1970-06-28,35.45,14.794,
1970-06-21,35.35,14.729,
1970-06-14,35.625,14.85,
1970-06-07,35.21,14.675,
1970-05-31,35.45,14.763,
1970-05-24,35.89,14.95,
1970-05-17,35.975,14.958,
1970-05-10,36.2,15.05,
1970-05-03,35.875,14.91,
1970-04-26,35.8,14.877,
1970-04-19,35.75,14.856,
1970-04-12,35.375,14.704,
1970-04-05,35.34,14.685,
1970-03-29,35.31,14.675,
1970-03-22,35.14,14.61,
1970-03-15,35.03,14.56,
1970-03-08,34.95,14.529,
1970-03-01,35.02,14.546,
1970-02-22,34.99,14.544,
1970-02-15,34.99,14.56,
1970-02-08,35.0,14.56,
1970-02-01,34.99,14.567,
1970-01-25,34.99,14.571,
1970-01-18,34.75,14.477,
1970-01-11,34.9,14.548,
1970-01-04,35.075,14.61,
1969-12-28,35.11,14.638,
1969-12-21,35.0,14.6,
1969-12-14,35.3,14.727,
1969-12-07,35.2,14.692,
1969-11-30,35.6,14.854,
1969-11-23,36.125,15.081,
1969-11-16,37.875,15.806,
1969-11-09,38.525,16.069,
1969-11-02,39.75,16.592,
1969-10-26,40.05,16.748,
1969-10-19,40.525,16.944,
1969-10-12,40.73,17.065,
1969-10-05,40.95,17.158,
1969-09-28,40.75,17.1,
1969-09-21,40.9,17.15,
1969-09-14,41.05,17.21,
1969-09-07,40.9,17.163,
1969-08-31,40.86,17.158,
1969-08-24,41.05,17.227,
1969-08-17,41.11,17.265,
1969-08-10,41.15,17.21,
1969-08-03,41.43,17.329,
1969-07-27,41.85,17.515,
1969-07-20,41.95,17.55,
1969-07-13,41.89,17.517,
1969-07-06,41.6,17.402,
1969-06-29,41.1,17.192,
1969-06-22,41.3,17.281,
1969-06-15,41.6,17.404,
1969-06-08,40.625,17.01,
1969-06-01,43.075,18.027,
1969-05-25,43.5,18.219,
1969-05-18,43.5,18.215,
1969-05-11,43.525,18.269,
1969-05-04,43.6,18.3,
1969-04-27,43.3,18.129,
1969-04-20,43.225,18.04,
1969-04-13,43.4,18.119,
1969-04-06,43.375,18.117,
1969-03-30,43.225,18.058,
1969-03-23,43.2,18.067,
1969-03-16,43.0,18.002,
1969-03-09,43.5,18.213,
1969-03-02,42.7,17.842,
1969-02-23,42.625,17.829,
1969-02-16,42.5,17.76,
1969-02-09,42.525,17.79,
1969-02-02,42.54,17.802,
1969-01-26,42.1,17.625,
1969-01-19,42.2,17.681,
1969-01-12,42.3,17.733,
1969-01-05,42.05,17.638,
1968-12-29,41.75,17.5083,
1968-12-22,41.7,17.4958,
1968-12-15,41.0,17.2,
1968-12-08,40.5,16.9979,
1968-12-01,39.85,16.7063,
1968-11-24,40.0,16.8813,
1968-11-17,40.0,16.7771,
1968-11-10,39.4,16.4875,
1968-11-03,39.175,16.3833,
1968-10-27,39.25,16.4167,
1968-10-20,39.1,16.3646,
1968-10-13,39.275,16.4417,
1968-10-06,39.05,16.3438,
1968-09-29,40.125,16.7917,
1968-09-22,40.4,16.9104,
1968-09-15,40.15,16.8229,
1968-09-08,39.9,16.7417,
1968-09-01,39.8,16.6979,
1968-08-25,39.5,16.5417,
1968-08-18,39.15,16.3646,
1968-08-11,38.55,16.1042,
1968-08-04,38.85,16.2271,
1968-07-28,38.9,16.25,
1968-07-21,38.7,16.1854,
1968-07-14,39.3,16.4396,
1968-07-07,41.0,17.2083,
1968-06-30,40.9,17.1667,
1968-06-23,41.05,17.2229,
1968-06-16,41.0,17.1875,
1968-06-09,41.25,17.3042,
1968-06-02,41.95,17.6,
1968-05-26,41.75,17.5104,
1968-05-19,41.5,17.3958,
1968-05-12,39.6,16.5625,
1968-05-05,39.1,16.3188,
1968-04-28,38.65,16.1271,
1968-04-21,37.65,15.6833,
1968-04-14,38.0,15.8208,
1968-04-07,37.0,15.3875,
